y_true,y_proba_plain,y_proba_ooft,y_proba_blend
0,0.10056103,0.07758799,0.08792585916817189
0,0.5069535,0.5278642,0.5184543848037719
0,0.35676807,0.3946891,0.3776246443390846
0,0.016076198,0.019386271,0.017896738089621066
1,0.9972064,0.9980415,0.9976657062768937
1,0.9862146,0.9838605,0.9849198311567307
0,0.49167755,0.47976145,0.4851236969232559
0,0.0021958526,0.0070743486,0.00487902540480718
0,0.59173334,0.5626203,0.5757211565971374
1,0.7728685,0.72958106,0.7490604132413864
0,0.480645,0.47433388,0.47717388570308683
0,0.60404164,0.6119695,0.608401945233345
1,0.75230974,0.7342681,0.7423868536949159
0,0.15614446,0.17009872,0.1638193018734455
0,0.12476239,0.07783227,0.09895082376897335
0,0.09388898,0.12009991,0.10830499269068242
1,0.16528381,0.14499682,0.15412596836686135
0,0.05456232,0.05694534,0.055872979946434496
0,0.095029496,0.07615079,0.08464620746672154
0,0.09140249,0.10520594,0.09899438805878162
0,0.2816229,0.25649926,0.2678048923611641
0,0.050441492,0.057650596,0.05440649930387735
1,0.96136826,0.9665541,0.9642204761505128
0,0.11588863,0.119438946,0.11784130521118641
0,0.02883789,0.026430888,0.0275140387006104
0,0.096890874,0.094123974,0.09536907933652401
0,0.11837387,0.1104689,0.11402613781392575
1,0.95036775,0.9432954,0.9464779675006867
1,0.9233677,0.9146938,0.9185970306396484
1,0.9343146,0.91744775,0.9250378340482712
1,0.5727801,0.61938596,0.598413309454918
1,0.951193,0.95454365,0.9530358463525772
1,0.446061,0.44435504,0.44512271583080293
1,0.85893214,0.8919383,0.877085542678833
1,0.9582892,0.9681958,0.9637378305196762
0,0.45526257,0.355678,0.4004910528659821
0,0.50512147,0.47696263,0.4896341055631637
0,0.7610622,0.7321976,0.7451866626739502
0,0.46551788,0.41241407,0.4363107860088349
1,0.06712727,0.07510917,0.07151731550693512
0,0.12222539,0.15552181,0.14053842052817345
1,0.9944887,0.9935522,0.9939736366271972
0,0.6029608,0.63276225,0.6193516105413437
0,0.063876875,0.06757209,0.0659092415124178
0,0.45921078,0.42378384,0.4397259637713432
0,0.072997965,0.07088518,0.07183593399822712
0,0.055553377,0.07385156,0.06561737917363644
1,0.5320786,0.5628227,0.548987865447998
1,0.92503065,0.9341525,0.930047658085823
1,0.9747131,0.97889656,0.977013996243477
1,0.94845045,0.94563544,0.9469021916389465
1,0.94003016,0.9607323,0.9514163255691528
0,0.051200233,0.058113415,0.05500248316675425
1,0.96280354,0.97567207,0.9698812305927277
0,0.49450588,0.5745044,0.5385050535202026
1,0.9588518,0.9658005,0.9626736044883728
0,0.5025463,0.4802894,0.49030500948429107
0,0.07333369,0.061145194,0.06663001626729964
0,0.0011320378,0.001021259,0.0010711094771977514
1,0.53019965,0.5116123,0.5199766039848328
1,0.54747796,0.5570143,0.5527229398488999
1,0.54008836,0.5424246,0.5413733005523682
1,0.9564026,0.966213,0.9617983132600785
0,0.018904055,0.039023634,0.02996982326731086
0,0.16607527,0.14238375,0.15304493829607962
0,0.017117523,0.017714141,0.017445662710815667
0,0.07767288,0.08244554,0.08029784113168717
0,0.11774762,0.10985102,0.1134044885635376
0,0.50804317,0.5047284,0.5062200337648392
0,0.04367413,0.04732706,0.04568324163556099
0,0.17300968,0.1735972,0.173332816362381
0,0.052355982,0.04744924,0.04965727329254151
0,0.08736303,0.09243653,0.09015345349907875
1,0.9627752,0.95197934,0.9568374633789063
0,0.37714952,0.39735356,0.38826174288988113
0,0.5209955,0.54890645,0.5363465189933777
1,0.086589195,0.09837831,0.09307320713996886
0,0.0011873851,0.0008597353,0.0010071776923723519
1,0.9815584,0.9891816,0.9857511401176453
1,0.9479389,0.9633726,0.9564274370670318
0,0.01789458,0.015173008,0.016397714847698808
1,0.7033393,0.6710746,0.6855937212705612
0,0.18968783,0.19750294,0.19398614242672918
1,0.39503843,0.45219353,0.4264737322926521
0,0.05679091,0.06591014,0.06180648580193519
0,0.110569686,0.09905366,0.10423587076365948
1,0.99642974,0.9969283,0.9967039346694946
0,0.11930278,0.13443151,0.12762358188629153
0,0.4780967,0.52792275,0.5055010244250298
0,0.10434158,0.0898196,0.09635449312627314
0,0.10144533,0.11526124,0.10904408246278763
0,0.5279377,0.5041614,0.5148607492446899
1,0.77374065,0.7223161,0.7454571396112442
0,0.021719076,0.024247775,0.023109860252588987
1,0.96832764,0.97457504,0.9717637121677398
1,0.7957053,0.79835296,0.7971615195274353
1,0.89569116,0.88472736,0.8896610677242278
0,0.8008931,0.80463266,0.8029498726129531
1,0.7327287,0.668884,0.6976141124963761
1,0.52797484,0.50330853,0.5144083738327027
1,0.5946616,0.61462724,0.6056427001953124
0,0.12625156,0.11035395,0.11750787422060967
1,0.23717365,0.2803927,0.26094412952661517
0,0.50901794,0.512536,0.5109528690576554
0,0.062702626,0.063703634,0.06325318031013012
0,0.23490795,0.23861037,0.2369442842900753
0,0.1059484,0.11188329,0.10921259112656118
0,0.5886072,0.65613806,0.6257491707801819
0,0.561368,0.5773605,0.5701638758182526
0,0.085158855,0.10670607,0.09700982198119164
1,0.95825845,0.95590657,0.9569649159908294
1,0.95501107,0.9498261,0.9521593481302262
0,0.32170883,0.40457693,0.36728628277778624
0,0.5487101,0.40123346,0.46759795397520065
0,0.5093609,0.44117108,0.47185650318861005
1,0.967796,0.971893,0.9700493693351746
0,0.042861253,0.039074413,0.04077849127352237
0,0.4608004,0.4910048,0.47741282135248186
1,0.085592486,0.08191765,0.08357132673263551
1,0.9964977,0.99596953,0.9962072044610977
1,0.9558111,0.9348895,0.944304209947586
1,0.2829067,0.2892943,0.28641988635063176
0,0.23304255,0.25645438,0.245919056981802
1,0.12962039,0.16072391,0.1467273250222206
0,0.002716588,0.0014531859,0.0020217168959788976
0,0.16762497,0.25247607,0.21429307088255883
0,0.16159105,0.2295834,0.19898684248328208
0,0.14200363,0.12331085,0.13172259852290152
0,0.052453853,0.05640244,0.054625576548278335
1,0.99206245,0.99418086,0.9932275742292405
1,0.978832,0.9846865,0.9820519745349884
1,0.476982,0.48274213,0.4801500707864761
1,0.71952575,0.7340647,0.7275221735239029
1,0.9856489,0.9863283,0.9860225588083267
1,0.3759215,0.40119308,0.38982086479663847
1,0.6253501,0.5962447,0.6093421339988709
0,0.11993175,0.1423577,0.13226602636277676
0,0.0704659,0.076669104,0.07387766242027283
1,0.07834805,0.097735144,0.089010950922966
0,0.026887694,0.026187623,0.026502655074000358
1,0.08165451,0.1408073,0.11418854556977749
0,0.45990333,0.44590285,0.4522030681371689
1,0.9694542,0.9688121,0.9691010624170303
1,0.4910382,0.52744246,0.5110605418682099
1,0.3258066,0.35412878,0.34138379245996475
1,0.7686188,0.7852892,0.7777875453233719
1,0.4312536,0.44622222,0.4394863441586494
0,0.078801826,0.07568722,0.07708879373967648
1,0.9898262,0.9915325,0.9907646685838699
1,0.9915776,0.99226576,0.9919560998678207
0,0.4088097,0.42714044,0.41889160573482515
0,0.5599123,0.5494035,0.5541324645280838
1,0.9926439,0.9942721,0.9935394138097763
0,0.030419352,0.03580797,0.033383092191070315
0,0.009800031,0.007971273,0.008794213924556971
1,0.4840266,0.5056736,0.4959324479103088
0,0.13051225,0.19813901,0.16770697012543678
0,0.0032146669,0.0023691494,0.0027496322290971875
0,0.09119621,0.11540319,0.10451004877686501
0,0.69213504,0.7335175,0.7148954063653946
1,0.90427995,0.92666215,0.9165901571512223
0,0.4651388,0.478045,0.4722371995449066
0,0.14545575,0.15736304,0.15200475975871086
0,0.14272037,0.11226456,0.12596967443823814
0,0.041126367,0.034542665,0.03750533070415259
0,0.065885976,0.0633063,0.06446715518832206
1,0.49513263,0.4682977,0.4803734108805656
0,0.2933844,0.27210703,0.2816818505525589
0,0.26447976,0.32599586,0.2983136147260666
0,0.013472806,0.0094021475,0.011233943700790405
0,0.0015543945,0.0022407435,0.0019318864389788358
1,0.13504918,0.11224731,0.12250815145671368
0,0.09987681,0.07401483,0.08565272130072117
0,0.102141015,0.08771751,0.09420808777213097
0,0.008785173,0.009769801,0.0093267185613513
1,0.09131327,0.095603526,0.09367291182279586
0,0.5883395,0.56653446,0.5763467311859132
1,0.8583693,0.8192348,0.836845314502716
1,0.738188,0.7480017,0.7435855448246003
0,0.013767231,0.012312512,0.012967135617509484
1,0.99440986,0.9924642,0.9933397382497787
1,0.9884343,0.988422,0.9884275287389755
0,0.2962569,0.2998574,0.2982371792197227
1,0.9856228,0.9828251,0.9840840756893159
0,0.42633098,0.3737293,0.39740005135536194
0,0.002144509,0.004476932,0.00342734158039093
1,0.9260039,0.93673354,0.9319051921367645
0,0.54381335,0.54542154,0.544697853922844
1,0.9900941,0.9896191,0.9898328483104706
1,0.9798743,0.96951014,0.9741740167140961
0,0.0058813337,0.005673221,0.005766871641390026
1,0.980355,0.9707469,0.9750705420970917
0,0.27573282,0.22995032,0.25055244490504264
0,0.5386053,0.55451095,0.5473533958196639
0,0.077156566,0.088360555,0.08331876024603843
0,0.60945594,0.63351625,0.6226891130208969
1,0.98359805,0.9857042,0.9847564250230789
1,0.4990263,0.50329244,0.5013726770877838
0,0.13398854,0.13207021,0.13293346241116524
0,0.4176137,0.47115767,0.4470628768205642
0,0.632094,0.5180413,0.5693650335073471
0,0.55453426,0.55525106,0.5549284994602204
1,0.49360025,0.4890266,0.49108474552631376
0,0.54694736,0.5560959,0.5519790560007096
1,0.8547174,0.783327,0.8154526591300965
1,0.9653107,0.974257,0.970231157541275
0,0.017813906,0.018082013,0.017961365077644585
0,0.3846554,0.406868,0.3968723297119141
1,0.97322583,0.97701174,0.9753080815076829
0,0.0014388908,0.003008372,0.002302105422131717
1,0.63948077,0.5926759,0.6137381047010422
0,0.056679163,0.06106058,0.05908894315361976
0,0.081967875,0.09789538,0.0907280009239912
0,0.5876481,0.53613573,0.5593162953853608
1,0.6256314,0.66473836,0.6471402227878571
0,0.4993935,0.47366244,0.48524141162633894
0,0.11427081,0.13526545,0.12581786289811137
1,0.2813199,0.38328075,0.3373983636498451
0,0.3154481,0.40577203,0.3651262640953064
1,0.6697036,0.6863893,0.6788807511329651
1,0.7195794,0.66467345,0.6893811255693436
0,0.08687196,0.09500781,0.09134667553007603
0,0.24913214,0.28425252,0.26844835206866263
0,0.07588859,0.091958836,0.08472722470760347
0,0.28709564,0.29809144,0.29314332902431484
1,0.9223681,0.9548254,0.9402196198701859
0,0.06832272,0.047382057,0.056805354356765744
0,0.19018076,0.17387913,0.18121486604213716
1,0.9825677,0.98529446,0.9840674310922622
1,0.97652346,0.97748554,0.9770526021718979
0,0.6492793,0.54539186,0.592141205072403
1,0.43301845,0.42106012,0.42644136399030685
0,0.744944,0.77744067,0.7628171563148498
1,0.4589213,0.50688857,0.4853033035993576
1,0.8317837,0.772303,0.7990693122148513
1,0.058749598,0.06325041,0.06122504305094481
1,0.98302716,0.97858584,0.9805844336748123
0,0.95750934,0.96495193,0.9616027653217316
0,0.07935164,0.084836915,0.08236854188144208
0,0.08530788,0.095714614,0.0910315841436386
0,0.4333735,0.47247902,0.4548815384507179
0,0.0009247318,0.0019667663,0.0014978507737396286
1,0.48170763,0.4330569,0.45494972467422484
1,0.40149617,0.42843106,0.4163103625178337
0,0.14684273,0.13239032,0.13889390602707863
1,0.97668034,0.96948224,0.9727213859558106
0,0.35788012,0.4026812,0.38252071291208267
0,0.1356995,0.057303827,0.09258187804371118
0,0.43410534,0.43771014,0.4360879763960839
0,0.62094694,0.6923043,0.66019349694252
1,0.44665813,0.45634025,0.4519832998514175
1,0.45056677,0.45322943,0.45203123092651365
0,0.5323108,0.5814639,0.5593449831008911
0,0.46719012,0.4665311,0.4668276563286781
1,0.5596536,0.47420642,0.5126576408743859
0,0.055307534,0.044191062,0.04919347446411848
1,0.1518963,0.08750989,0.11648377515375613
0,0.055635035,0.057299986,0.05655075833201408
0,0.0012087196,0.0017286415,0.0014946766023058444
0,0.13213812,0.12609428,0.12881400808691978
1,0.66347545,0.6652577,0.6644556850194931
0,0.057234563,0.07966015,0.06956863440573216
0,0.20611237,0.18537791,0.19470841735601424
0,0.06750869,0.088717714,0.07917365320026876
0,0.66377836,0.6972901,0.6822098314762115
0,0.5329763,0.62353694,0.5827846676111221
0,0.07320308,0.05521258,0.06330830454826356
1,0.63842994,0.6569552,0.6486188232898712
0,0.5788082,0.5765678,0.5775759905576706
0,0.08207736,0.07107174,0.07602426782250404
0,0.05803575,0.07446645,0.06707263607531785
1,0.99492294,0.9956821,0.9953404873609544
1,0.9280272,0.9015108,0.9134431719779968
1,0.9956163,0.99494594,0.9952476114034652
1,0.9677049,0.9725524,0.9703710317611695
0,0.27695835,0.29484963,0.28679855465888976
1,0.5204964,0.5253793,0.5231820076704026
1,0.5578417,0.5606647,0.5593943655490875
1,0.7740752,0.80898696,0.7932766735553741
1,0.47323596,0.4717318,0.4724086806178093
1,0.58970153,0.5693311,0.57849780023098
0,0.0013315679,0.0011863105,0.0012516763468738644
0,0.14914389,0.17731254,0.16463664621114732
0,0.13580747,0.11305601,0.12329416759312153
1,0.56730616,0.5977672,0.5840597182512284
1,0.25487554,0.24789765,0.2510377034544945
0,0.45990333,0.4484417,0.45359944105148314
1,0.780517,0.75596476,0.7670132577419281
1,0.9522728,0.960772,0.956947335600853
1,0.96164787,0.9666443,0.9643958985805511
1,0.9954827,0.99520457,0.9953297197818757
0,0.07256256,0.08016434,0.07674354091286659
0,0.05740338,0.06957685,0.06409878879785538
0,0.24755964,0.31304783,0.2835781410336494
1,0.9778024,0.9801277,0.9790813088417054
0,0.012790495,0.013304606,0.013073255913332105
0,0.105980515,0.12567037,0.11680993735790254
1,0.963939,0.9698845,0.9672090381383897
1,0.26600498,0.26692712,0.26651215851306914
0,0.15859912,0.12266147,0.1388334147632122
1,0.9695174,0.9717727,0.9707578033208847
0,0.26752242,0.2328528,0.24845413193106652
0,0.15893903,0.15802725,0.15843755081295968
0,0.1381229,0.19262196,0.1680973842740059
1,0.2702919,0.31090945,0.2926315501332283
1,0.95285916,0.94604033,0.9491088062524795
0,0.44064295,0.45468548,0.448366342484951
1,0.9688356,0.9627682,0.965498524904251
0,0.72961444,0.7264048,0.7278491288423539
0,0.04491402,0.050959762,0.04823917746543884
1,0.35311875,0.38128388,0.36860956996679306
0,0.10636285,0.07317271,0.08810827322304249
0,0.07097383,0.08577428,0.07911407686769961
0,0.64728993,0.63364995,0.6397879391908645
1,0.50935614,0.5489442,0.5311295598745346
1,0.44034234,0.4523932,0.4469703137874603
1,0.5613609,0.5707103,0.5665030688047409
0,0.7048188,0.6642934,0.6825298279523849
0,0.60411763,0.5900016,0.596353805065155
0,0.3602206,0.38110328,0.3717060774564743
0,0.06735445,0.060616992,0.06364884749054908
0,0.13354422,0.14808518,0.1415417470037937
0,0.077545844,0.084860444,0.08156887404620647
0,0.040822584,0.03600142,0.038170944713056085
0,0.1005176,0.14529039,0.12514263466000558
0,0.08470854,0.09190378,0.08866592459380626
1,0.97620517,0.9759846,0.9760838419198989
0,0.001383383,0.0016684977,0.0015401960525196047
0,0.09357386,0.10449923,0.0995828129351139
1,0.9848438,0.97907525,0.9816710948944092
1,0.9926686,0.99157107,0.9920649707317353
0,0.48661083,0.5177787,0.5037531554698944
0,0.7279317,0.72777516,0.7278455913066864
0,0.2149198,0.1775712,0.1943780764937401
0,0.06216566,0.06873271,0.06577753629535436
0,0.13427368,0.12653019,0.1300147570669651
0,0.032898843,0.02778824,0.030088011734187604
0,0.010114191,0.009293284,0.009662692341953515
1,0.95938957,0.95466924,0.9567933857440949
0,0.27929613,0.26852804,0.2733736827969551
1,0.9708544,0.973708,0.972423866391182
0,0.09446922,0.07200018,0.08211124949157239
0,0.27485344,0.20414546,0.2359640508890152
0,0.13058645,0.14847086,0.14042287543416024
1,0.9980921,0.9987845,0.9984729170799256
0,0.026322683,0.034717053,0.030939586739987136
0,0.10660843,0.07850044,0.09114903584122658
0,0.14565705,0.13035852,0.1372428558766842
1,0.89866555,0.87632227,0.8863767445087433
0,0.1383084,0.14111833,0.13985386565327645
0,0.13575438,0.12817389,0.13158510774374008
0,0.0011770434,0.0016522337,0.0014383980480488388
1,0.91892046,0.9153209,0.9169406861066818
0,0.20527455,0.23291616,0.22047743722796442
1,0.99226004,0.99516547,0.9938580244779587
1,0.98641425,0.9898386,0.9882976442575455
0,0.6309999,0.6801864,0.6580524802207947
1,0.56975716,0.55518776,0.5617439925670624
0,0.113297835,0.12658489,0.12060571387410164
1,0.9965222,0.9966138,0.9965725749731064
0,0.15005518,0.16812196,0.15999191328883172
0,0.0028484073,0.0022563213,0.002522759954445064
1,0.9976246,0.99781394,0.9977287262678146
0,0.098463416,0.115497775,0.10783231370151043
1,0.98178047,0.976158,0.9786881238222123
1,0.99248683,0.9898341,0.9910278141498565
1,0.56189346,0.6315296,0.6001933544874192
0,0.83693427,0.84483224,0.8412781536579133
0,0.41423568,0.41119757,0.41256472170352937
1,0.9656023,0.9672551,0.9665113389492035
1,0.983422,0.98261374,0.9829774498939514
1,0.99089664,0.9929114,0.9920047581195832
1,0.9774893,0.9805698,0.9791835606098175
1,0.5325161,0.5262003,0.5290424168109894
1,0.16128005,0.13042557,0.14431008771061898
0,0.05921244,0.04671262,0.05233753751963377
1,0.5451785,0.55212545,0.5489993125200272
0,0.25162017,0.28865242,0.27198790907859804
1,0.9634062,0.96202713,0.9626477152109146
0,0.055225752,0.06184033,0.058863769657909876
1,0.9842508,0.98102045,0.9824741005897523
0,0.48556885,0.52361315,0.5064932182431221
1,0.39177772,0.49414095,0.4480774998664856
0,0.13755327,0.13321365,0.13516648337244988
0,0.015600445,0.022359218,0.019317770283669232
0,0.06657921,0.07122826,0.06913618557155132
1,0.98630816,0.9870762,0.9867305934429169
0,0.27588874,0.39544538,0.34164489060640335
0,0.70402306,0.67717123,0.6892545551061631
0,0.15429473,0.17409901,0.16518708541989327
0,0.0671657,0.09617414,0.08312034495174886
1,0.07495123,0.0947407,0.08583544120192528
0,0.09818231,0.11179519,0.10566939376294612
0,0.051919624,0.071596205,0.06274174377322198
1,0.9613193,0.9578391,0.9594051867723465
0,0.08918075,0.06786411,0.07745660059154033
1,0.63601464,0.60131234,0.6169283747673034
0,0.120034225,0.12875654,0.12483149729669094
1,0.5964553,0.6362014,0.6183156341314315
1,0.36959982,0.39607072,0.3841588139533997
1,0.55234796,0.5504855,0.551323601603508
1,0.9834696,0.9812143,0.9822291791439057
1,0.9836998,0.9834132,0.9835421800613403
1,0.9462777,0.94628507,0.9462817430496215
1,0.9967045,0.99827886,0.9975704044103622
1,0.8989041,0.8890082,0.8934613615274429
1,0.948058,0.9534092,0.9510011613368988
1,0.17223622,0.13047294,0.149266417324543
1,0.99013114,0.9891661,0.9896003574132919
0,0.090468876,0.07486878,0.08188882507383824
1,0.79877657,0.7366154,0.7645879358053207
0,0.08094714,0.05975432,0.06929108798503875
0,0.48626685,0.49362502,0.4903138414025307
0,0.10494528,0.14141716,0.1250048141926527
1,0.9569233,0.9582892,0.9576745510101318
0,0.05638795,0.05701998,0.05673556569963693
1,0.9805242,0.98271585,0.9817295968532562
1,0.9702299,0.97251534,0.9714869052171706
0,0.070559785,0.06060089,0.06508239358663559
1,0.27440408,0.2639575,0.2686584606766701
1,0.9971641,0.9967338,0.9969274133443833
1,0.99745387,0.9974474,0.9974502950906753
1,0.9905935,0.99120855,0.9909317761659622
0,0.09426324,0.10922446,0.1024919118732214
0,0.030198732,0.032581393,0.03150919554755092
0,0.38594192,0.38482034,0.38532505333423617
0,0.22536194,0.30354884,0.26836473792791365
0,0.09687794,0.104482435,0.10106041207909584
0,0.072284706,0.092073746,0.08316867798566818
0,0.49490184,0.6240661,0.5659421890974045
1,0.5007413,0.54354835,0.52428517639637
1,0.9689734,0.96900564,0.9689911335706711
1,0.98839915,0.9908324,0.9897374302148819
0,0.23387542,0.24774219,0.24150214567780495
0,0.019058453,0.020326147,0.019755684584379197
1,0.98048764,0.9750855,0.9775164633989334
0,0.30106375,0.3468202,0.32622979879379277
0,0.2322532,0.19708438,0.21291034743189813
1,0.53852487,0.53325915,0.5356287240982056
0,0.17459102,0.17917871,0.17711425200104713
0,0.07469132,0.06845256,0.07126000076532364
0,0.16059448,0.14877374,0.15409307479858397
0,0.7751835,0.7479647,0.7602131485939025
0,0.073827185,0.07405111,0.07395034469664097
1,0.9935875,0.99441916,0.9940449088811874
1,0.9707807,0.95756364,0.9635113030672073
1,0.97263587,0.95754236,0.9643344372510909
0,0.152906,0.14556901,0.14887065663933755
1,0.9387575,0.92806256,0.9328752726316452
0,0.037948687,0.038726762,0.03837662804871798
1,0.9723432,0.9748385,0.9737156152725219
1,0.96965426,0.9732266,0.97161905169487
0,0.047848828,0.046082478,0.04687733557075262
0,0.020655122,0.022067996,0.0214322024025023
0,0.54748625,0.6258898,0.5906081885099411
1,0.9724521,0.9697099,0.9709438771009445
0,0.44719627,0.4546807,0.4513127148151398
1,0.93732953,0.9332805,0.935102578997612
0,0.41759184,0.44486323,0.4325911045074463
1,0.98311484,0.9784934,0.9805730432271957
0,0.10583411,0.1081772,0.10712281018495559
0,0.33021963,0.32478192,0.3272288903594017
1,0.99482226,0.99666023,0.9958331465721131
1,0.99605405,0.9971511,0.9966574162244797
1,0.8166023,0.8706896,0.8463502943515777
1,0.9844578,0.9861172,0.9853704571723938
1,0.51154166,0.49940988,0.5048691853880882
0,0.16789497,0.19088629,0.1805401973426342
0,0.44397587,0.4365523,0.43989289700984957
1,0.7487855,0.7494302,0.7491400718688965
0,0.11430522,0.090802506,0.10137872733175754
0,0.108261414,0.10138556,0.10447969622910022
0,0.35566327,0.35910726,0.35755746215581896
1,0.5999561,0.608921,0.6048867881298066
0,0.15416877,0.20752978,0.18351732715964317
0,0.36256275,0.34684217,0.3539164289832115
0,0.08343076,0.11635772,0.10154058858752252
1,0.9720606,0.9772742,0.9749280780553817
0,0.060186323,0.10002585,0.08209806140512228
0,0.06667041,0.0663985,0.06652086041867733
1,0.97843194,0.97818655,0.9782969743013382
0,0.44358128,0.5019356,0.4756761580705643
1,0.9512166,0.96313566,0.957772073149681
1,0.06127,0.057672203,0.05929121077060699
0,0.033066504,0.03800032,0.035780102200806144
0,0.13168158,0.12108657,0.12585432156920434
0,0.0980548,0.09962361,0.09891764558851719
0,0.6182989,0.6457357,0.6333891242742539
0,0.09710977,0.0701899,0.08230384290218354
0,0.09034155,0.10754031,0.09980086907744408
1,0.90999347,0.9401834,0.9265979319810866
0,0.009754498,0.00837294,0.008994640968739986
1,0.9974981,0.9985751,0.9980904430150985
1,0.55748725,0.6035526,0.5828231811523438
1,0.9978555,0.9984414,0.9981777369976044
0,0.0036605317,0.0033516656,0.0034906553337350488
0,0.07549937,0.06333093,0.0688067302107811
0,0.16771308,0.17668225,0.1726461209356785
0,0.18020496,0.11698366,0.1454332437366247
0,0.4575739,0.5068037,0.48465028107166286
1,0.99731284,0.99660385,0.9969228953123093
1,0.56159157,0.52956784,0.5439785152673722
0,0.4453434,0.49900848,0.474859194457531
0,0.10245806,0.07891552,0.08950966373085975
0,0.41684666,0.48717076,0.45552491396665573
1,0.23519893,0.19295202,0.21196313053369523
0,0.05001628,0.060745616,0.05591741465032101
0,0.0910731,0.103534184,0.09792669788002967
1,0.5003647,0.5428674,0.5237412065267563
0,0.11152334,0.07920051,0.09374578446149825
1,0.069522634,0.06953898,0.06953162476420402
1,0.8149173,0.8401888,0.8288166373968124
0,0.5385178,0.50533634,0.5202679872512818
0,0.24935721,0.17937881,0.21086908802390097
0,0.016466144,0.018118829,0.01737512070685625
0,0.11529385,0.13874921,0.1281943004578352
0,0.48460367,0.42986044,0.45449489653110503
0,0.08780602,0.08926337,0.08860756531357765
0,0.17406927,0.19130968,0.18355149328708648
1,0.97276896,0.9749967,0.9739942103624344
1,0.097669736,0.063983336,0.07914221584796904
0,0.048140958,0.037296657,0.04217659216374159
1,0.5311625,0.55566305,0.5446378022432328
0,0.44674978,0.51860505,0.48627017885446544
0,0.07021539,0.07269762,0.07158061452209949
1,0.83793604,0.7830085,0.807725903391838
0,0.002442334,0.0020433539,0.002222894958686083
0,0.04174337,0.055959683,0.04956234283745289
1,0.51158476,0.57195497,0.544788372516632
0,0.10430524,0.12155541,0.11379283256828784
1,0.5697302,0.60638773,0.589891853928566
0,0.12579006,0.16581807,0.14780546277761458
0,0.1469007,0.12558658,0.1351779356598854
0,0.12142244,0.13058819,0.12646360173821447
0,0.04076289,0.047370713,0.044397192820906636
0,0.10241702,0.09319789,0.09734649918973445
0,0.9772918,0.97762793,0.9774766832590103
0,0.10767013,0.13344146,0.12184436246752739
0,0.13749595,0.1413734,0.13962854519486428
0,0.07373135,0.08611197,0.08054069019854068
0,0.12708619,0.1130543,0.11936865039169789
1,0.54933035,0.5498375,0.549609300494194
1,0.4354221,0.42972872,0.4322907358407974
0,0.46922514,0.5440091,0.5103563115000724
0,0.1242293,0.1685463,0.14860365092754363
1,0.9967614,0.9970222,0.9969048380851746
1,0.59263206,0.61060816,0.6025189131498336
1,0.99095565,0.98625064,0.9883678942918777
1,0.35673216,0.4448013,0.40517018735408783
1,0.981884,0.9877038,0.9850848913192749
1,0.9580308,0.9726379,0.9660647094249726
0,0.0142982425,0.0108650755,0.01241000066511333
1,0.8949883,0.89025277,0.8923837572336197
1,0.99457717,0.9950884,0.9948583453893661
1,0.47570053,0.46042106,0.4672968178987503
0,0.75633925,0.7759629,0.7671322524547577
0,0.10801377,0.14741263,0.1296831425279379
1,0.9944602,0.9966043,0.9956394791603088
0,0.09169326,0.11617829,0.10516002587974072
0,0.27718815,0.34387484,0.3138658314943314
1,0.56285703,0.57406604,0.5690219879150391
0,0.4628651,0.44455478,0.4527944281697273
1,0.98446596,0.98676455,0.9857301831245423
1,0.99535036,0.99453247,0.994900518655777
1,0.9913607,0.98913014,0.9901339024305343
1,0.9786332,0.97868747,0.9786630570888519
0,0.15599284,0.16800435,0.1625991679728031
0,0.1028959,0.104496084,0.10377600155770779
0,0.54702604,0.5833767,0.5670189052820206
0,0.16806258,0.14398438,0.15481956973671912
1,0.5645726,0.6097232,0.5894054234027862
1,0.47441542,0.43691692,0.453791244328022
0,0.051330287,0.046505105,0.04867643676698208
1,0.59465724,0.5807523,0.5870095312595367
1,0.68073106,0.66664904,0.6729859501123429
0,0.5590971,0.5051078,0.5294030010700226
1,0.8878412,0.8800812,0.8835731983184814
0,0.086534865,0.09859511,0.09316800124943256
1,0.8451973,0.8364268,0.8403735309839249
0,0.8109788,0.7538611,0.7795640677213669
0,0.08204482,0.08836535,0.08552111238241196
1,0.6105197,0.62003213,0.6157515406608581
1,0.31357476,0.46820453,0.3986211329698563
0,0.08363192,0.08173263,0.08258730992674827
0,0.10480652,0.11445102,0.11011099554598332
0,0.083624266,0.06274751,0.07214204929769039
0,0.11033555,0.112369224,0.11145407147705555
1,0.9453923,0.9412531,0.9431157588958741
1,0.32342196,0.28507543,0.30233136415481565
1,0.089953564,0.11600812,0.10428356863558293
1,0.9472076,0.94911355,0.9482558846473694
0,0.28619182,0.30872592,0.2985855773091316
0,0.53699464,0.5647243,0.5522459656000137
1,0.1583622,0.10966028,0.13157614320516586
0,0.24186277,0.2757859,0.2605204895138741
0,0.08733957,0.07111335,0.0784151490777731
1,0.9752191,0.9761836,0.9757495582103729
0,0.11420637,0.13855171,0.12759630978107453
1,0.47223687,0.44986475,0.4599322021007538
0,0.2003152,0.20578067,0.20332121178507806
0,0.4243257,0.41072813,0.41684703677892687
0,0.73613405,0.6898686,0.7106880694627762
1,0.711599,0.6890667,0.6992062360048295
0,0.09921046,0.110670686,0.10551358573138714
0,0.113472916,0.10880716,0.11090675108134747
1,0.4304972,0.4398941,0.435665500164032
1,0.07385862,0.10292702,0.08984624035656452
0,0.040192682,0.033973422,0.03677208907902241
